session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,Participant: Age,Participant: Occupation,is session complete?
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1522,Spostamenti,0,14:44:06,14:44:13,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1523,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1523,Igiene Mani,0,14:44:13,14:44:31,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1524,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:18,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1524,Terapia,Lettura prescrizione,14:44:31,14:44:56,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1525,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:25,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1525,Terapia,Preparazione farmaco,14:44:56,14:45:05,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1526,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1526,Terapia,Lettura prescrizione,14:45:05,14:45:11,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1527,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:06,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1527,Terapia,Preparazione farmaco,14:45:11,14:45:48,00:00:37,00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1528,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:37,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1528,Terapia,Spunta STU somministrazione,14:45:48,14:45:56,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1529,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1529,Terapia,Preparazione farmaco,14:45:56,14:46:49,00:00:53,00:00:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1530,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:53,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1530,Terapia,Lettura prescrizione,14:46:49,14:46:58,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1531,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1531,ComProfessionale,0,14:46:58,14:47:12,00:00:14,00:00:14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42_244_1532,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1532,Terapia,Preparazione farmaco,14:47:12,14:47:25,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1533,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:13,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1533,CuraIndiretta,Altra documentazione,14:47:25,14:47:32,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1534,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1534,Spostamenti,0,14:47:32,14:47:36,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1535,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:04,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1535,Spostamenti,0,14:47:36,14:48:00,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1536,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1536,Terapia,Allestimento/Riordino/smaltimento,14:48:00,14:48:11,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1537,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1537,Spostamenti,0,14:48:11,14:48:22,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1538,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1538,Terapia,Preparazione farmaco,14:48:22,14:48:40,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1539,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:18,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1539,Terapia,Allestimento/Riordino/smaltimento,14:48:40,14:49:02,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1540,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:22,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1540,Terapia,Lettura prescrizione,14:49:02,14:49:24,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1541,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:22,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1541,Terapia,Preparazione farmaco,14:49:24,14:49:52,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1542,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:28,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1542,Terapia,Spunta STU somministrazione,14:49:52,14:49:58,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1543,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:06,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1543,Terapia,Preparazione farmaco,14:49:58,14:51:05,00:01:07,00:01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1544,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:07,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1544,Terapia,Lettura prescrizione,14:51:05,14:51:08,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1545,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:03,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1545,Terapia,Preparazione farmaco,14:51:08,14:51:22,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1546,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1546,Spostamenti,0,14:51:22,14:51:45,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1547,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:23,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1547,Terapia,Allestimento/Riordino/smaltimento,14:51:45,14:52:00,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42_244_1548,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:15,"","","","",TRUE
2018-11-29,42,244,p01,2,14:42:40,14:52:07,42_244_1548,Spostamenti,0,14:52:00,14:52:07,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_418,Terapia,Preparazione farmaco,14:42:37,14:44:05,00:01:28,00:01:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_420,44_245_419,1,2,44_245_419,14:43:42,14:43:53,"","","","","","","","","","","","",00:00:11,false,"",0,"","","",00:01:28,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_419,Terapia,Spunta STU somministrazione,14:43:42,14:43:53,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_245_418,1,2,44_245_418,14:43:42,14:43:53,"","","","","","","","","","","","",00:00:11,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_420,Terapia,Somministrazione pillole,14:44:05,14:44:24,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_421,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:19,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_421,Igiene Mani,0,14:44:24,14:44:36,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_422,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_422,Terapia,Lettura prescrizione,14:44:36,14:44:57,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_423,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:21,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_423,Terapia,Preparazione farmaco,14:44:57,14:47:27,00:02:30,00:02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_427,"44_245_424,44_245_425,44_245_426",3,2,44_245_424,14:45:04,14:45:12,2,44_245_425,14:45:52,14:45:58,2,44_245_426,14:46:47,14:46:54,"","","","",00:00:21,false,"",0,"","","",00:02:30,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_424,Terapia,Lettura prescrizione,14:45:04,14:45:12,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_245_423,1,2,44_245_423,14:45:04,14:45:12,"","","","","","","","","","","","",00:00:08,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_425,Terapia,Spunta STU somministrazione,14:45:52,14:45:58,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_245_423,1,2,44_245_423,14:45:52,14:45:58,"","","","","","","","","","","","",00:00:06,false,"",0,"","","",00:00:06,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_426,Terapia,Lettura prescrizione,14:46:47,14:46:54,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_245_423,1,2,44_245_423,14:46:47,14:46:54,"","","","","","","","","","","","",00:00:07,false,"",0,"","","",00:00:07,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_427,CuraIndiretta,Altra documentazione,14:47:27,14:47:38,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_428,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:11,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_428,Spostamenti,0,14:47:38,14:48:02,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_429,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_429,Terapia,Allestimento/Riordino/smaltimento,14:48:02,14:48:10,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_430,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_430,Spostamenti,0,14:48:10,14:48:22,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_431,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_431,Terapia,Allestimento/Riordino/smaltimento,14:48:22,14:48:45,00:00:23,00:00:23,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,44_245_432,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:23,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_432,Spostamenti,0,14:48:45,14:49:08,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_433,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:23,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_433,Terapia,Lettura prescrizione,14:49:08,14:49:18,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_434,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:10,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_434,Terapia,Spunta STU somministrazione,14:49:18,14:49:23,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_435,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_435,Terapia,Preparazione farmaco,14:49:23,14:51:23,00:02:00,00:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_438,"44_245_436,44_245_437",2,2,44_245_436,14:49:52,14:50:08,2,44_245_437,14:50:45,14:51:12,"","","","","","","","",00:00:43,false,"",0,"","","",00:02:00,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_436,Terapia,Spunta STU somministrazione,14:49:52,14:50:08,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_245_435,1,2,44_245_435,14:49:52,14:50:08,"","","","","","","","","","","","",00:00:16,false,"",0,"","","",00:00:16,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_437,Terapia,Lettura prescrizione,14:50:45,14:51:12,00:00:27,00:00:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,44_245_435,1,2,44_245_435,14:50:45,14:51:12,"","","","","","","","","","","","",00:00:27,false,"",0,"","","",00:00:27,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_438,Spostamenti,0,14:51:23,14:51:46,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44_245_439,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:23,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_439,Terapia,Allestimento/Riordino/smaltimento,14:51:46,14:52:01,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,44_245_440,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:15,"","","","",TRUE
2018-11-29,44,245,p01,2,14:42:37,14:52:09,44_245_440,Spostamenti,0,14:52:01,14:52:09,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_379,Terapia,Preparazione farmaco,14:42:40,14:43:22,00:00:42,00:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_380,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:42,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_380,Terapia,Lettura prescrizione,14:43:22,14:43:26,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_381,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:04,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_381,Terapia,Preparazione farmaco,14:43:26,14:43:30,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_382,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:04,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_382,Terapia,Spunta STU somministrazione,14:43:30,14:43:33,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_383,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:03,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_383,Terapia,Preparazione farmaco,14:43:33,14:43:38,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_384,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_384,Terapia,Spunta STU somministrazione,14:43:38,14:43:43,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_385,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_385,Terapia,Preparazione farmaco,14:43:43,14:44:05,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_386,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:22,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_386,Spostamenti,0,14:44:05,14:44:14,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,38_246_387,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:09,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_387,Igiene Mani,0,14:44:14,14:44:29,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_388,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:15,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_388,Terapia,Lettura prescrizione,14:44:29,14:44:53,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_389,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_389,Terapia,Preparazione farmaco,14:44:53,14:44:57,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_390,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:04,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_390,Terapia,Lettura prescrizione,14:44:57,14:44:59,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_391,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:02,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_391,Terapia,Preparazione farmaco,14:44:59,14:45:50,00:00:51,00:00:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_392,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:51,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_392,Terapia,Spunta STU somministrazione,14:45:50,14:45:55,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_393,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_393,Terapia,Preparazione farmaco,14:45:55,14:46:49,00:00:54,00:00:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_394,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:54,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_394,Terapia,Spunta STU somministrazione,14:46:49,14:46:53,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_395,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:04,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_395,Terapia,Preparazione farmaco,14:46:53,14:47:30,00:00:37,00:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_396,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:37,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_396,Spostamenti,0,14:47:30,14:47:38,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_397,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_397,Spostamenti,0,14:47:38,14:48:02,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_398,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_398,Terapia,Allestimento/Riordino/smaltimento,14:48:02,14:48:10,00:00:08,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_399,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:08,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_399,Spostamenti,0,14:48:10,14:48:22,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_400,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:12,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_400,Terapia,Preparazione farmaco,14:48:22,14:48:46,00:00:24,00:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_401,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:24,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_401,Terapia,Allestimento/Riordino/smaltimento,14:48:46,14:49:03,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_402,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:17,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_402,Terapia,Lettura prescrizione,14:49:03,14:49:17,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_403,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_403,Terapia,Spunta STU somministrazione,14:49:17,14:49:20,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_404,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:03,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_404,Terapia,Preparazione farmaco,14:49:20,14:49:52,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_405,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:32,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_405,Terapia,Spunta STU somministrazione,14:49:52,14:49:57,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_406,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:05,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_406,Terapia,Preparazione farmaco,14:49:57,14:51:24,00:01:27,00:01:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_407,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:01:27,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_407,Spostamenti,0,14:51:24,14:51:46,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_408,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:22,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_408,Terapia,Allestimento/Riordino/smaltimento,14:51:46,14:52:00,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38_246_409,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2018-11-29,38,246,p01,2,14:42:40,14:52:14,38_246_409,Spostamenti,0,14:52:00,14:52:14,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","",00:00:14,"","","","",TRUE
2018-11-29,42,247,p01,2,15:01:23,15:06:45,42_247_1549,ComProfessionale,0,15:01:23,15:02:20,00:00:57,00:00:42,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,42_247_1552,42_247_1550,2,2,42_247_1550,15:01:51,15:02:03,2,42_247_1550,15:02:18,15:02:20,"","","","","","","","",00:00:14,false,42_247_1551,1,42_247_1551,15:02:03,15:02:18,00:00:40,00:00:02,00:00:15,"","",TRUE
