session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,int task id 3,int start 3,int end 3,active 1,active 2,active 3,active 4,inactive 1,inactive 2,inactive 3,Participant: Age,Participant: Occupation,is session complete?
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_196,Spostamenti,0,11:41:49,11:42:08,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_197,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:19,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_197,ComProfessionale,0,11:42:08,11:42:34,00:00:26,00:00:26,0,0,0,0,0,1,0,0,0,0,0,0,0,Stanze Servizio,34_87_199,34_87_198,1,2,34_87_198,11:42:17,11:42:34,"","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_198,ComProfessionale,0,11:42:17,11:42:34,00:00:17,00:00:17,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridoio,34_87_199,34_87_197,1,2,34_87_197,11:42:17,11:42:34,"","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_199,Spostamenti,0,11:42:34,11:42:48,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_200,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_200,Terapia,Lettura prescrizione,11:42:48,11:43:21,00:00:33,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_201,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:33,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_201,Terapia,Preparazione farmaco,11:43:21,11:44:08,00:00:47,00:00:47,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_202,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:47,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_202,Spostamenti,0,11:44:08,11:44:14,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_203,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:06,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_203,ComProfessionale,0,11:44:14,11:44:24,00:00:10,00:00:10,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,34_87_204,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_204,Spostamenti,0,11:44:24,11:44:27,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_205,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:03,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_205,Igiene Mani,0,11:44:27,11:44:39,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_206,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:12,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_206,Terapia,Spunta STU somministrazione,11:44:39,11:44:48,00:00:09,00:00:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_207,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_207,Spostamenti,0,11:44:48,11:45:05,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_208,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_208,Terapia,Lettura prescrizione,11:45:05,11:45:23,00:00:18,00:00:18,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_209,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:18,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_209,Terapia,Spunta STU somministrazione,11:45:23,11:45:30,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_210,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_210,Terapia,Preparazione farmaco,11:45:30,11:45:43,00:00:13,00:00:13,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_211,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_211,Terapia,Preparazione farmaco,11:45:43,11:46:26,00:00:43,00:00:43,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_212,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:43,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_212,Spostamenti,0,11:46:26,11:46:33,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,34_87_213,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_213,ComProfessionale,0,11:46:33,11:46:41,00:00:08,00:00:08,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,34_87_214,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:08,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_214,Terapia,Autosomministrazione,11:46:41,11:49:09,00:02:28,00:02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,34_87_215,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:02:28,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_215,Spostamenti,0,11:49:09,11:49:10,00:00:01,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_216,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:01,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_216,Igiene Mani,0,11:49:10,11:49:12,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_217,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:02,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_217,Terapia,Lettura prescrizione,11:49:12,11:50:45,00:01:33,00:01:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_219,34_87_218,1,2,34_87_218,11:50:05,11:50:44,"","","","","","","","","","","","",00:00:39,false,"",0,"","","","","","","","","",00:01:33,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_218,ComSociale,0,11:50:05,11:50:44,00:00:39,00:00:39,0,0,1,0,0,0,0,0,1,0,0,0,0,Corridoio,user,34_87_217,1,2,34_87_217,11:50:05,11:50:44,"","","","","","","","","","","","",00:00:39,false,"",0,"","","","","","","","","",00:00:39,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_219,Terapia,Lettura prescrizione,11:50:45,11:51:03,00:00:18,00:00:18,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_220,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:18,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_220,Terapia,Preparazione farmaco,11:51:03,11:52:06,00:01:03,00:01:03,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_221,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:03,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_221,ComProfessionale,0,11:52:06,11:52:11,00:00:05,00:00:05,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,34_87_222,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:05,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_222,Terapia,Autosomministrazione,11:52:11,11:52:20,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,34_87_223,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:09,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_223,Spostamenti,0,11:52:20,11:52:27,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_224,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_224,Terapia,Autosomministrazione,11:52:27,11:52:53,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,34_87_225,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_225,Terapia,Allestimento/Riordino/smaltimento,11:52:53,11:53:21,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,34_87_226,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:28,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_226,Terapia,Lettura prescrizione,11:53:21,11:53:32,00:00:11,00:00:11,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_227,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_227,Terapia,Spunta STU somministrazione,11:53:32,11:54:03,00:00:31,00:00:31,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_228,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:31,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_228,Terapia,Lettura prescrizione,11:54:03,11:54:25,00:00:22,00:00:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_229,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:22,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_229,Terapia,Lettura prescrizione,11:54:25,11:55:19,00:00:54,00:00:54,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_230,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:54,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_230,Terapia,Preparazione farmaco,11:55:19,11:55:25,00:00:06,00:00:06,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,34_87_231,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:06,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_231,Terapia,Allestimento/Riordino/smaltimento,11:55:25,11:55:31,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,34_87_232,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:06,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_232,Igiene Mani,0,11:55:31,11:55:38,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34_87_233,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_233,ComProfessionale,0,11:55:38,11:56:00,00:00:22,00:00:22,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,34_87_234,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:22,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_234,Spostamenti,0,11:56:00,11:56:11,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,34_87_235,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_235,ComProfessionale,0,11:56:11,11:56:30,00:00:19,00:00:19,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridoio,34_87_236,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:19,"","","","","","","","",TRUE
2018-10-30,34,87,s2,o,11:24:39,11:57:57,34_87_236,ComProfessionale,0,11:56:30,11:57:57,00:01:27,00:01:27,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridoio,session,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:27,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_237,Terapia,Preparazione farmaco,11:58:56,11:59:09,00:00:13,00:00:13,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_238,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_238,Spostamenti,0,11:59:09,11:59:14,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_239,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:05,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_239,ComProfessionale,0,11:59:14,11:59:33,00:00:19,00:00:19,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_88_240,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:19,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_240,CuraDiretta,0,11:59:33,12:00:22,00:00:49,00:00:49,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_88_241,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:49,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_241,Spostamenti,0,12:00:22,12:00:33,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_242,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_242,Spostamenti,0,12:00:33,12:00:46,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_243,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_243,Igiene Mani,0,12:00:46,12:01:12,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_244,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_244,Terapia,Allestimento/Riordino/smaltimento,12:01:12,12:01:16,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_245,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:04,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_245,Terapia,Preparazione farmaco,12:01:16,12:01:54,00:00:38,00:00:38,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_247,4_88_246,1,2,4_88_246,12:01:37,12:01:53,"","","","","","","","","","","","",00:00:16,false,"",0,"","","","","","","","","",00:00:38,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_246,ComSociale,0,12:01:37,12:01:53,00:00:16,00:00:16,0,0,1,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_88_245,1,2,4_88_245,12:01:37,12:01:53,"","","","","","","","","","","","",00:00:16,false,"",0,"","","","","","","","","",00:00:16,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_247,Terapia,Preparazione farmaco,12:01:54,12:02:32,00:00:38,00:00:38,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_248,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:38,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_248,Spostamenti,0,12:02:32,12:03:06,00:00:34,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_250,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,4_88_249,1,4_88_249,12:02:42,12:02:53,"","","","","","",00:00:10,00:00:13,"","",00:00:11,"","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_249,Spostamenti,0,12:02:42,12:02:53,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_250,ComProfessionale,0,12:03:06,12:03:13,00:00:07,00:00:07,0,0,0,0,0,1,0,0,0,0,0,0,0,Stanze Servizio,4_88_251,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_251,Spostamenti,0,12:03:13,12:03:50,00:00:37,00:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_253,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,4_88_252,1,4_88_252,12:03:18,12:03:47,"","","","","","",00:00:05,00:00:03,"","",00:00:29,"","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_252,ComProfessionale,0,12:03:18,12:03:47,00:00:29,00:00:29,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:00:29,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_253,CuraDiretta,0,12:03:50,12:04:55,00:01:05,00:01:05,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_88_255,4_88_254,1,2,4_88_254,12:04:40,12:04:53,"","","","","","","","","","","","",00:00:13,false,"",0,"","","","","","","","","",00:01:05,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_254,ComProfessionale,0,12:04:40,12:04:53,00:00:13,00:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,4_88_253,1,2,4_88_253,12:04:40,12:04:53,"","","","","","","","","","","","",00:00:13,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_255,Spostamenti,0,12:04:55,12:05:25,00:00:30,00:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_257,4_88_256,1,2,4_88_256,12:05:05,12:05:24,"","","","","","","","","","","","",00:00:19,false,"",0,"","","","","","","","","",00:00:30,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_256,ComProfessionale,0,12:05:05,12:05:24,00:00:19,00:00:19,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,4_88_255,1,2,4_88_255,12:05:05,12:05:24,"","","","","","","","","","","","",00:00:19,false,"",0,"","","","","","","","","",00:00:19,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_257,CuraDiretta,0,12:05:25,12:06:25,00:01:00,00:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,4_88_258,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:00,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_258,Spostamenti,0,12:06:25,12:06:42,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_259,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_259,Terapia,Lettura prescrizione,12:06:42,12:08:42,00:02:00,00:02:00,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_260,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:02:00,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_260,Terapia,Preparazione farmaco,12:08:42,12:10:14,00:01:32,00:01:32,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_262,4_88_261,1,2,4_88_261,12:09:28,12:10:13,"","","","","","","","","","","","",00:00:45,false,"",0,"","","","","","","","","",00:01:32,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_261,Terapia,Preparazione farmaco,12:09:28,12:10:13,00:00:45,00:00:45,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_88_260,1,2,4_88_260,12:09:28,12:10:13,"","","","","","","","","","","","",00:00:45,false,"",0,"","","","","","","","","",00:00:45,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_262,Spostamenti,0,12:10:14,12:10:34,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_264,4_88_263,1,2,4_88_263,12:10:16,12:10:34,"","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","","","","",00:00:20,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_263,ComSociale,0,12:10:16,12:10:34,00:00:18,00:00:18,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,user,4_88_262,1,2,4_88_262,12:10:16,12:10:34,"","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","","","","",00:00:18,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_264,Terapia,Lettura prescrizione,12:10:34,12:13:58,00:03:24,00:00:54,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,4_88_268,4_88_266,1,2,4_88_266,12:11:21,12:11:44,"","","","","","","","","","","","",00:00:23,false,"4_88_265,4_88_267",2,4_88_265,12:10:38,12:11:18,4_88_267,12:11:44,12:13:34,"","","",00:00:04,00:00:26,00:00:24,"",00:00:40,00:01:50,"","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_265,ComProfessionale,0,12:10:38,12:11:18,00:00:40,00:00:40,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:00:40,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_266,Terapia,Preparazione farmaco,12:11:21,12:11:44,00:00:23,00:00:23,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_88_264,1,2,4_88_264,12:11:21,12:11:44,"","","","","","","","","","","","",00:00:23,false,"",0,"","","","","","","","","",00:00:23,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_267,ComProfessionale,0,12:11:44,12:13:34,00:01:50,00:01:50,0,0,0,0,1,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:01:50,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_268,Spostamenti,0,12:13:58,12:14:05,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,4_88_269,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_269,CuraIndiretta,"Ricerca materiali (guanti, devices)",12:14:05,12:14:12,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_270,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_270,Spostamenti,0,12:14:12,12:17:55,00:03:43,00:03:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4_88_272,4_88_271,1,2,4_88_271,12:14:14,12:17:55,"","","","","","","","","","","","",00:03:41,false,"",0,"","","","","","","","","",00:03:43,"","","","","","","","",TRUE
2018-10-30,4,88,s2,2,11:58:56,12:23:45,4_88_271,Terapia,Lettura prescrizione,12:14:14,12:17:55,00:03:41,00:03:41,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,4_88_270,1,2,4_88_270,12:14:14,12:17:55,"","","","","","","","","","","","",00:03:41,false,"",0,"","","","","","","","","",00:03:41,"","","","","","","","",TRUE
