session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,int task id 3,int start 3,int end 3,active 1,active 2,active 3,active 4,inactive 1,inactive 2,inactive 3,Participant: Age,Participant: Occupation,is session complete?
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_198,Terapia,Lettura prescrizione,09:43:12,09:43:45,00:00:33,00:00:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_199,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:33,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_199,Terapia,Spunta STU somministrazione,09:43:45,09:43:52,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_200,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_200,Terapia,Preparazione farmaco,09:43:52,09:44:37,00:00:45,00:00:45,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_201,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:45,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_201,Terapia,Lettura prescrizione,09:44:37,09:44:47,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_202,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_202,Terapia,Spunta STU somministrazione,09:44:47,09:44:54,00:00:07,00:00:07,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_203,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:07,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_203,Terapia,Preparazione farmaco,09:44:54,09:44:59,00:00:05,00:00:05,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_204,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:05,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_204,Terapia,Preparazione farmaco,09:44:59,09:45:54,00:00:55,00:00:55,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_205,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:55,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_205,Terapia,Lettura prescrizione,09:45:54,09:46:08,00:00:14,00:00:14,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_206,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_206,Terapia,Preparazione farmaco,09:46:08,09:46:21,00:00:13,00:00:13,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_207,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:13,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_207,Terapia,Lettura prescrizione,09:46:21,09:46:58,00:00:37,00:00:37,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_210,"17_29_208,17_29_209",2,2,17_29_208,09:46:29,09:46:40,2,17_29_209,09:46:43,09:46:55,"","","","","","","","",00:00:23,false,"",0,"","","","","","","","","",00:00:37,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_208,Igiene Mani,0,09:46:29,09:46:40,00:00:11,00:00:11,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,user,17_29_207,1,2,17_29_207,09:46:29,09:46:40,"","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_209,ComProfessionale,0,09:46:43,09:46:55,00:00:12,00:00:12,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,user,17_29_207,1,2,17_29_207,09:46:43,09:46:55,"","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","","","","",00:00:12,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_210,Spostamenti,0,09:46:58,09:48:15,00:01:17,00:01:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,user,"17_29_211,17_29_212",2,2,17_29_211,09:47:02,09:47:43,3,"17_29_211,17_29_212",09:47:43,09:48:15,"","","","","","","","",00:01:13,false,"",0,"","","","","","","","","",00:01:17,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_211,ComSociale,0,09:47:02,09:48:46,00:01:44,00:01:44,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"17_29_210,17_29_212,17_29_213",4,2,17_29_210,09:47:02,09:47:43,3,"17_29_210,17_29_212",09:47:43,09:48:15,2,17_29_212,09:48:15,09:48:31,3,"17_29_212,17_29_213",09:48:31,09:48:46,00:01:44,false,"",0,"","","","","","","","","",00:01:44,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_212,Terapia,Somministrazione iniettabili,09:47:43,09:48:52,00:01:09,00:01:09,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"17_29_210,17_29_211,17_29_213",4,3,"17_29_210,17_29_211",09:47:43,09:48:15,2,17_29_211,09:48:15,09:48:31,3,"17_29_211,17_29_213",09:48:31,09:48:46,2,17_29_213,09:48:46,09:48:52,00:01:09,false,"",0,"","","","","","","","","",00:01:09,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_213,ComProfessionale,0,09:48:31,09:49:08,00:00:37,00:00:37,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_214,"17_29_211,17_29_212",2,3,"17_29_211,17_29_212",09:48:31,09:48:46,2,17_29_212,09:48:46,09:48:52,"","","","","","","","",00:00:21,false,"",0,"","","","","","","","","",00:00:37,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_214,ComSociale,0,09:49:08,09:49:23,00:00:15,00:00:15,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_215,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:15,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_215,ComProfessionale,0,09:49:23,09:49:55,00:00:32,00:00:32,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_216,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:32,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_216,Spostamenti,0,09:49:55,09:51:21,00:01:26,00:01:26,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_217,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:26,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_217,Igiene Mani,0,09:51:21,09:51:25,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_218,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:04,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_218,Terapia,Lettura prescrizione,09:51:25,09:58:11,00:06:46,00:06:46,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_220,17_29_219,1,2,17_29_219,09:53:51,09:58:11,"","","","","","","","","","","","",00:04:20,false,"",0,"","","","","","","","","",00:06:46,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_219,Terapia,Lettura prescrizione,09:53:51,09:58:11,00:04:20,00:04:20,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_220,17_29_218,1,2,17_29_218,09:53:51,09:58:11,"","","","","","","","","","","","",00:04:20,false,"",0,"","","","","","","","","",00:04:20,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_220,Terapia,Preparazione farmaco,09:58:11,09:59:05,00:00:54,00:00:54,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_221,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:54,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_221,Spostamenti,0,09:59:05,09:59:50,00:00:45,00:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,17_29_222,1,2,17_29_222,09:59:26,09:59:50,"","","","","","","","","","","","",00:00:24,false,"",0,"","","","","","","","","",00:00:45,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_222,Terapia,Somministrazione iniettabili,09:59:26,10:01:15,00:01:49,00:01:49,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"17_29_221,17_29_223",2,2,17_29_221,09:59:26,09:59:50,2,17_29_223,10:00:57,10:01:15,"","","","","","","","",00:00:42,false,"",0,"","","","","","","","","",00:01:49,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_223,ComProfessionale,0,10:00:57,10:01:55,00:00:58,00:00:58,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_224,17_29_222,1,2,17_29_222,10:00:57,10:01:15,"","","","","","","","","","","","",00:00:18,false,"",0,"","","","","","","","","",00:00:58,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_224,Spostamenti,0,10:01:55,10:02:12,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_225,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_225,ComProfessionale,0,10:02:12,10:02:44,00:00:32,00:00:32,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridoio,17_29_226,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:32,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_226,Igiene Mani,0,10:02:44,10:02:55,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_227,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_227,Terapia,Lettura prescrizione,10:02:55,10:04:07,00:01:12,00:00:42,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_229,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,17_29_228,1,17_29_228,10:03:19,10:03:49,"","","","","","",00:00:24,00:00:18,"","",00:00:30,"","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_228,ComProfessionale,0,10:03:19,10:03:49,00:00:30,00:00:30,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:00:30,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_229,ParametriVitali,Registrazione,10:04:07,10:05:22,00:01:15,00:01:15,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_230,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:15,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_230,Terapia,Lettura prescrizione,10:05:22,10:05:32,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_231,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_231,Terapia,Preparazione farmaco,10:05:32,10:08:09,00:02:37,00:02:37,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_233,17_29_232,1,2,17_29_232,10:07:52,10:08:09,"","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","","","","",00:02:37,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_232,ComSociale,0,10:07:52,10:08:09,00:00:17,00:00:17,0,0,1,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_233,17_29_231,1,2,17_29_231,10:07:52,10:08:09,"","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_233,ParametriVitali,Registrazione,10:08:09,10:08:23,00:00:14,00:00:14,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_234,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_234,Igiene Mani,0,10:08:23,10:09:21,00:00:58,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,17_29_235,1,2,17_29_235,10:09:18,10:09:21,"","","","","","","","","","","","",00:00:03,false,17_29_235,1,17_29_235,10:08:29,10:09:18,"","","","","","",00:00:06,00:00:03,"","",00:00:49,"","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_235,Terapia,Somministrazione iniettabili,10:08:29,10:10:47,00:02:18,00:02:18,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_236,17_29_234,1,2,17_29_234,10:09:18,10:09:21,"","","","","","","","","","","","",00:00:03,true,"",0,"","","","","","","","","",00:02:18,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_236,ComProfessionale,0,10:10:47,10:11:01,00:00:14,00:00:14,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_237,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_237,CuraDiretta,0,10:11:01,10:12:01,00:01:00,00:01:00,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_238,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:00,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_238,CuraIndiretta,"Ricerca materiali (guanti, devices)",10:12:01,10:14:14,00:02:13,00:02:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17_29_240,17_29_239,1,2,17_29_239,10:12:05,10:14:14,"","","","","","","","","","","","",00:02:09,false,"",0,"","","","","","","","","",00:02:13,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_239,ComProfessionale,0,10:12:05,10:14:14,00:02:09,00:02:09,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_240,17_29_238,1,2,17_29_238,10:12:05,10:14:14,"","","","","","","","","","","","",00:02:09,false,"",0,"","","","","","","","","",00:02:09,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_240,Spostamenti,0,10:14:14,10:14:28,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17_29_241,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_241,Terapia,Riordino/smaltimento,10:14:28,10:14:56,00:00:28,00:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_29_242,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:28,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_242,Igiene Mani,0,10:14:56,10:15:16,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_29_243,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:20,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_243,Spostamenti,0,10:15:16,10:16:31,00:01:15,00:01:15,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_246,"17_29_244,17_29_245",2,2,17_29_244,10:15:36,10:15:52,2,17_29_245,10:16:19,10:16:31,"","","","","","","","",00:00:28,false,"",0,"","","","","","","","","",00:01:15,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_244,ComProfessionale,0,10:15:36,10:15:52,00:00:16,00:00:16,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,17_29_243,1,2,17_29_243,10:15:36,10:15:52,"","","","","","","","","","","","",00:00:16,false,"",0,"","","","","","","","","",00:00:16,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_245,ComProfessionale,0,10:16:19,10:16:31,00:00:12,00:00:12,0,0,0,1,0,0,0,0,0,0,0,0,0,Corridoio,17_29_246,17_29_243,1,2,17_29_243,10:16:19,10:16:31,"","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","","","","",00:00:12,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_246,Terapia,Spunta STU somministrazione,10:16:31,10:17:02,00:00:31,00:00:31,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_247,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:31,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_247,Terapia,Somministrazione iniettabili,10:17:02,10:17:36,00:00:34,00:00:34,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_249,17_29_248,1,2,17_29_248,10:17:19,10:17:36,"","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","","","","",00:00:34,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_248,Spostamenti,0,10:17:19,10:17:36,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17_29_249,17_29_247,1,2,17_29_247,10:17:19,10:17:36,"","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_249,Spostamenti,0,10:17:36,10:18:02,00:00:26,00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_29_250,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:26,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_250,Terapia,Preparazione farmaco,10:18:02,10:18:31,00:00:29,00:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_29_251,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:29,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_251,Spostamenti,0,10:18:31,10:18:42,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_252,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:11,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_252,ComProfessionale,0,10:18:42,10:19:46,00:01:04,00:00:31,0,0,0,0,0,1,0,0,0,0,0,0,0,Corridoio,user,17_29_253,1,2,17_29_253,10:19:36,10:19:46,"","","","","","","","","","","","",00:00:10,false,17_29_253,1,17_29_253,10:19:03,10:19:36,"","","","","","",00:00:21,00:00:10,"","",00:00:33,"","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_253,Spostamenti,0,10:19:03,10:23:47,00:04:44,00:01:32,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_256,17_29_252,1,2,17_29_252,10:19:36,10:19:46,"","","","","","","","","","","","",00:00:10,true,"17_29_254,17_29_255",2,17_29_254,10:20:32,10:21:49,17_29_255,10:21:51,10:23:46,"","","",00:01:29,00:00:02,00:00:01,"",00:01:17,00:01:55,"","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_254,ComProfessionale,0,10:20:32,10:21:49,00:01:17,00:01:17,0,0,0,0,0,0,0,1,0,0,0,0,0,Corridoio,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:01:17,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_255,CuraDiretta,0,10:21:51,10:23:46,00:01:55,00:01:55,0,0,1,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","","","","",00:01:55,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_256,Igiene Mani,0,10:23:47,10:24:01,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_257,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:14,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_257,Terapia,Preparazione farmaco,10:24:01,10:25:27,00:01:26,00:01:26,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_258,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:26,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_258,Spostamenti,0,10:25:27,10:25:33,00:00:06,00:00:06,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_259,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:06,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_259,Terapia,Somministrazione iniettabili,10:25:33,10:29:24,00:03:51,00:03:51,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_262,"17_29_260,17_29_261",2,2,17_29_260,10:26:50,10:28:50,2,17_29_261,10:28:52,10:29:24,"","","","","","","","",00:02:32,false,"",0,"","","","","","","","","",00:03:51,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_260,CuraDiretta,0,10:26:50,10:28:50,00:02:00,00:02:00,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,17_29_259,1,2,17_29_259,10:26:50,10:28:50,"","","","","","","","","","","","",00:02:00,false,"",0,"","","","","","","","","",00:02:00,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_261,ComProfessionale,0,10:28:52,10:29:24,00:00:32,00:00:32,1,0,0,0,1,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_262,17_29_259,1,2,17_29_259,10:28:52,10:29:24,"","","","","","","","","","","","",00:00:32,false,"",0,"","","","","","","","","",00:00:32,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_262,CuraDiretta,0,10:29:24,10:30:20,00:00:56,00:00:56,1,0,0,0,1,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_263,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:56,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_263,Spostamenti,0,10:30:20,10:30:26,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_264,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:06,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_264,Igiene Mani,0,10:30:26,10:30:32,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,17_29_265,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:06,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_265,Terapia,Lettura prescrizione,10:30:32,10:31:32,00:01:00,00:01:00,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,17_29_266,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:01:00,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_266,Spostamenti,0,10:31:32,10:31:49,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_29_267,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:17,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_267,CuraIndiretta,"Ricerca materiali (guanti, devices)",10:31:49,10:32:09,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanze Servizio,17_29_268,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:20,"","","","","","","","",TRUE
2018-04-06,17,29,c2,inf2,08:56:45,10:32:52,17_29_268,ComSociale,0,10:32:09,10:32:19,00:00:10,00:00:10,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,17_29_269,"",0,"","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","","","","",00:00:10,"","","","","","","","",TRUE
