session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,Cosa,Cosa (subcategories),start time,end time,elapsed time,total time,[Con Chi] Paziente,[Con Chi] Parente/badante,[Con Chi] Infermiere,[Con Chi] Medico/consulente,[Con Chi] OSS,[Con Chi] Specializzando,[Con Chi] Tecnico,[Con Chi] Altro,[Come] PC carrello,[Come] PC scrivania,[Come] Documenti,[Come] Telefono,[Come] Altro,Dove,ended by,multi with,num of multitask fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,num of tasks in multi 4,multi task id 4,multi start 4,multi end 4,num of tasks in multi 5,multi task id 5,multi start 5,multi end 5,total overlapping time,is interrupting task?,interrupted by,num of interrupts,int task id 1,int start 1,int end 1,int task id 2,int start 2,int end 2,active 1,active 2,active 3,inactive 1,inactive 2,Participant: Age,Participant: Occupation,is session complete?
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1276,ComProfessionale,0,12:56:07,12:56:12,00:00:05,00:00:05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40_161_1277,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1277,Terapia,Preparazione farmaco,12:56:12,12:56:40,00:00:28,00:00:28,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_161_1279,40_161_1278,1,2,40_161_1278,12:56:28,12:56:40,"","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","",00:00:28,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1278,Terapia,Lettura prescrizione,12:56:28,12:56:40,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_161_1277,1,2,40_161_1277,12:56:28,12:56:40,"","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1279,Terapia,Spunta STU somministrazione,12:56:40,12:56:44,00:00:04,00:00:04,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_161_1280,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1280,Terapia,Preparazione farmaco,12:56:44,12:56:54,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_161_1281,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1281,Terapia,Autosomministrazione,12:56:54,12:57:06,00:00:12,00:00:12,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,40_161_1282,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1282,ComProfessionale,0,12:57:06,12:57:35,00:00:29,00:00:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40_161_1284,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,40_161_1283,1,40_161_1283,12:57:17,12:57:35,"","","",00:00:11,00:00:00,"",00:00:18,"","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1283,Terapia,Lettura prescrizione,12:57:17,12:57:35,00:00:18,00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1284,Spostamenti,0,12:57:35,12:57:45,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_161_1285,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1285,Terapia,Lettura prescrizione,12:57:45,12:57:53,00:00:08,00:00:08,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_161_1286,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:08,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1286,Terapia,Preparazione farmaco,12:57:53,12:58:51,00:00:58,00:00:58,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_161_1288,40_161_1287,1,2,40_161_1287,12:58:08,12:58:51,"","","","","","","","","","","","","","","","",00:00:43,false,"",0,"","","","","","",00:00:58,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1287,Terapia,Lettura prescrizione,12:58:08,12:58:51,00:00:43,00:00:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_161_1286,1,2,40_161_1286,12:58:08,12:58:51,"","","","","","","","","","","","","","","","",00:00:43,false,"",0,"","","","","","",00:00:43,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1288,Spostamenti,0,12:58:51,12:59:07,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_161_1289,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-19,40,161,p1,3,12:44:16,12:59:21,40_161_1289,ComProfessionale,0,12:59:07,12:59:21,00:00:14,00:00:14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_738,Terapia,Lettura prescrizione,11:58:47,11:58:57,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_739,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_739,Terapia,Preparazione farmaco,11:58:57,11:59:16,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_740,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_740,CuraDiretta,0,11:59:16,11:59:48,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_741,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_741,CuraIndiretta,Altra documentazione,11:59:48,12:00:09,00:00:21,00:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_164_742,1,2,40_164_742,11:59:58,12:00:09,"","","","","","","","","","","","","","","","",00:00:11,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_742,ComProfessionale,0,11:59:58,12:00:45,00:00:47,00:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,"40_164_741,40_164_743",2,2,40_164_741,11:59:58,12:00:09,2,40_164_743,12:00:12,12:00:45,"","","","","","","","","","","","",00:00:44,false,"",0,"","","","","","",00:00:47,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_743,CuraDiretta,0,12:00:12,12:01:12,00:01:00,00:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_744,40_164_742,1,2,40_164_742,12:00:12,12:00:45,"","","","","","","","","","","","","","","","",00:00:33,false,"",0,"","","","","","",00:01:00,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_744,Terapia,Allestimento/Riordino/smaltimento,12:01:12,12:01:21,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_745,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_745,Terapia,Lettura prescrizione,12:01:21,12:01:27,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_746,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_746,Terapia,Allestimento/Riordino/smaltimento,12:01:27,12:01:58,00:00:31,00:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_747,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:31,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_747,CuraDiretta,0,12:01:58,12:02:18,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_748,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_748,Terapia,Allestimento/Riordino/smaltimento,12:02:18,12:02:24,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_749,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_749,Terapia,Spunta STU somministrazione,12:02:24,12:02:30,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_750,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_750,Spostamenti,0,12:02:30,12:02:40,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_751,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_751,ComProfessionale,0,12:02:40,12:02:44,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_752,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_752,Terapia,Lettura prescrizione,12:02:44,12:03:04,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_753,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_753,Terapia,Spunta STU somministrazione,12:03:04,12:03:09,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_754,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_754,Terapia,Preparazione farmaco,12:03:09,12:05:10,00:02:01,00:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_756,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,40_164_755,1,40_164_755,12:03:53,12:05:09,"","","",00:00:44,00:00:01,"",00:01:16,"","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_755,Terapia,Somministrazione pillole,12:03:53,12:05:09,00:01:16,00:01:16,0,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,user,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,true,"",0,"","","","","","",00:01:16,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_756,Terapia,Allestimento/Riordino/smaltimento,12:05:10,12:05:16,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_757,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_757,Terapia,Lettura prescrizione,12:05:16,12:05:26,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanza Paziente,40_164_758,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_758,Terapia,Spunta STU somministrazione,12:05:26,12:05:30,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_759,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_759,Terapia,Lettura prescrizione,12:05:30,12:05:35,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_760,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_760,Terapia,Spunta STU somministrazione,12:05:35,12:05:38,00:00:03,00:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_761,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:03,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_761,Terapia,Preparazione farmaco,12:05:38,12:05:56,00:00:18,00:00:18,0,0,0,0,0,0,0,0,1,0,0,0,0,Stanza Paziente,40_164_762,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:18,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_762,Terapia,Lettura prescrizione,12:05:56,12:06:06,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40_164_763,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_763,Terapia,Allestimento/Riordino/smaltimento,12:06:06,12:06:38,00:00:32,00:00:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_164_764,1,2,40_164_764,12:06:21,12:06:38,"","","","","","","","","","","","","","","","",00:00:17,false,"",0,"","","","","","",00:00:32,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_764,ComProfessionale,0,12:06:21,12:07:05,00:00:44,00:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_766,"40_164_763,40_164_765",2,2,40_164_763,12:06:21,12:06:38,2,40_164_765,12:06:40,12:07:02,"","","","","","","","","","","","",00:00:39,false,"",0,"","","","","","",00:00:44,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_765,CuraDiretta,0,12:06:40,12:07:02,00:00:22,00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_164_764,1,2,40_164_764,12:06:40,12:07:02,"","","","","","","","","","","","","","","","",00:00:22,false,"",0,"","","","","","",00:00:22,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_766,Terapia,Spunta STU somministrazione,12:07:05,12:07:10,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_767,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_767,Spostamenti,0,12:07:10,12:07:33,00:00:23,00:00:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_768,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:23,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_768,ComProfessionale,0,12:07:33,12:07:35,00:00:02,00:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_769,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:02,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_769,Spostamenti,0,12:07:35,12:07:45,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_770,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_770,Terapia,Lettura prescrizione,12:07:45,12:08:29,00:00:44,00:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_772,40_164_771,1,2,40_164_771,12:07:54,12:08:15,"","","","","","","","","","","","","","","","",00:00:21,false,"",0,"","","","","","",00:00:44,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_771,ComProfessionale,0,12:07:54,12:08:15,00:00:21,00:00:21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_164_770,1,2,40_164_770,12:07:54,12:08:15,"","","","","","","","","","","","","","","","",00:00:21,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_772,Spostamenti,0,12:08:29,12:08:46,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_773,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_773,Terapia,Preparazione farmaco,12:08:46,12:08:57,00:00:11,00:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_774,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:11,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_774,Spostamenti,0,12:08:57,12:09:06,00:00:09,00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_775,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:09,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_775,Terapia,Somministrazione pillole,12:09:06,12:10:33,00:01:27,00:01:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,user,40_164_776,1,2,40_164_776,12:09:33,12:10:33,"","","","","","","","","","","","","","","","",00:01:00,false,"",0,"","","","","","",00:01:27,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_776,ComProfessionale,0,12:09:33,12:10:34,00:01:01,00:01:01,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,40_164_777,40_164_775,1,2,40_164_775,12:09:33,12:10:33,"","","","","","","","","","","","","","","","",00:01:00,false,"",0,"","","","","","",00:01:01,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_777,Spostamenti,0,12:10:34,12:10:44,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_778,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_778,Terapia,Lettura prescrizione,12:10:44,12:11:01,00:00:17,00:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_779,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:17,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_779,Terapia,Preparazione farmaco,12:11:01,12:11:11,00:00:10,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridoio,40_164_780,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_780,Terapia,Lettura prescrizione,12:11:11,12:11:17,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_781,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_781,Terapia,Autosomministrazione,12:11:17,12:11:31,00:00:14,00:00:14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40_164_782,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_782,Terapia,Spunta STU somministrazione,12:11:31,12:11:43,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_783,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_783,Terapia,Lettura prescrizione,12:11:43,12:11:47,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_784,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_784,Terapia,Preparazione farmaco,12:11:47,12:12:03,00:00:16,00:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,Corridoio,40_164_785,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:16,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_785,CuraDiretta,0,12:12:03,12:12:28,00:00:25,00:00:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_786,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:25,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_786,CuraIndiretta,Altra documentazione,12:12:28,12:12:42,00:00:14,00:00:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_787,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:14,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_787,Spostamenti,0,12:12:42,12:12:48,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_788,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_788,Terapia,Lettura prescrizione,12:12:48,12:13:07,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_790,40_164_789,1,2,40_164_789,12:12:52,12:13:04,"","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_789,ComProfessionale,0,12:12:52,12:13:04,00:00:12,00:00:12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,user,40_164_788,1,2,40_164_788,12:12:52,12:13:04,"","","","","","","","","","","","","","","","",00:00:12,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_790,CuraDiretta,0,12:13:07,12:13:27,00:00:20,00:00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_791,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:20,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_791,Terapia,Spunta STU somministrazione,12:13:27,12:13:42,00:00:15,00:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_792,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:15,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_792,Terapia,Lettura prescrizione,12:13:42,12:13:54,00:00:12,00:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_793,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:12,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_793,Terapia,Preparazione farmaco,12:13:54,12:14:04,00:00:10,00:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_794,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:10,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_794,CuraDiretta,0,12:14:04,12:14:25,00:00:21,00:00:21,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,40_164_795,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:21,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_795,Terapia,Allestimento/Riordino/smaltimento,12:14:25,12:14:31,00:00:06,00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_796,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:06,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_796,Terapia,Spunta STU somministrazione,12:14:31,12:14:35,00:00:04,00:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_164_797,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:04,"","","","","","",TRUE
2018-11-19,40,164,p1,3,11:58:47,12:14:54,40_164_797,Spostamenti,0,12:14:35,12:14:54,00:00:19,00:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,session,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:19,"","","","","","",TRUE
2018-11-19,40,165,p1,3,12:15:28,12:19:56,40_165_798,Terapia,Preparazione farmaco,12:15:28,12:15:35,00:00:07,00:00:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_165_799,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:07,"","","","","","",TRUE
2018-11-19,40,165,p1,3,12:15:28,12:19:56,40_165_799,Terapia,Somministrazione iniettabili,12:15:35,12:16:02,00:00:27,00:00:27,1,0,0,0,0,0,0,0,0,0,0,0,0,Stanza Paziente,40_165_800,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:27,"","","","","","",TRUE
2018-11-19,40,165,p1,3,12:15:28,12:19:56,40_165_800,Terapia,Allestimento/Riordino/smaltimento,12:16:02,12:16:07,00:00:05,00:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40_165_801,"",0,"","","","","","","","","","","","","","","","","","","","",00:00:00,false,"",0,"","","","","","",00:00:05,"","","","","","",TRUE
